val_loss,val_accuracy,loss,accuracy
0.5760873556137085,0.7884615659713745,0.6765540158748626,0.5889999866485596
0.8904199004173279,0.8247863054275513,0.5428456582144175,0.7454175353050232
0.4393448233604431,0.7606837749481201,0.4397979611777482,0.8177189230918884
0.6404823660850525,0.8034188151359558,0.18859747052192688,0.9259999990463257
1.5937442779541016,0.7329059839248657,0.1564150000549853,0.9430000185966492
0.9499824643135071,0.7628205418586731,0.13847989107760963,0.9460285305976868
0.20780642330646515,0.752136766910553,0.13064192352816462,0.9570000171661377
0.3276478946208954,0.6858974099159241,0.11508577619679272,0.9539999961853027
0.5600782036781311,0.7735042572021484,0.11024275709874928,0.9620000123977661
1.3108001947402954,0.7927350401878357,0.11746384369209409,0.9570000171661377
0.4586830735206604,0.7435897588729858,0.07404169146077756,0.9735234379768372
0.015850307419896126,0.7564102411270142,0.07325134384445846,0.9769999980926514
1.1179559230804443,0.7692307829856873,0.09116585167590528,0.9620000123977661
0.8842951655387878,0.6987179517745972,0.0858293305494483,0.9725050926208496
2.0043439865112305,0.6816239356994629,0.060221971878781914,0.9779999852180481
1.7575650215148926,0.6623931527137756,0.06554413847197886,0.9755600690841675
1.799788236618042,0.7414529919624329,0.05515389508793468,0.9847250580787659
2.468290090560913,0.6816239356994629,0.057442887797951696,0.9800000190734863
1.9481838941574097,0.692307710647583,0.06219295548275113,0.9819999933242798
1.7790272235870361,0.7628205418586731,0.05718943713751646,0.981670081615448
0.4314565062522888,0.7371794581413269,0.04662386621814221,0.9819999933242798
1.5359784364700317,0.7158119678497314,0.05396962435916066,0.9819999933242798
1.3538624048233032,0.692307710647583,0.032369418871705656,0.9887983798980713
0.583499014377594,0.7670940160751343,0.02981222876580432,0.9869999885559082
2.9004204273223877,0.7029914259910583,0.031194918267353003,0.9877800345420837
0.0005510749761015177,0.7136752009391785,0.04002068631234579,0.9860000014305115
0.8856789469718933,0.7905982732772827,0.03314373416273156,0.9879999756813049
0.8514796495437622,0.7606837749481201,0.02530537474958692,0.9919999837875366
3.392693042755127,0.6816239356994629,0.03439740017403815,0.9837067127227783
0.023861777037382126,0.754273533821106,0.04261241908185184,0.9789999723434448
2.6946566104888916,0.7264957427978516,0.018777946240791658,0.9918533563613892
0.013606486842036247,0.7286324501037598,0.01984391934311134,0.9929999709129333
0.08795908838510513,0.7628205418586731,0.013369434390042442,0.9950000047683716
2.6355247497558594,0.7628205418586731,0.02220962608597396,0.9918533563613892
1.0397908687591553,0.7222222089767456,0.014023183634853921,0.9940000176429749
2.364565134048462,0.7029914259910583,0.008829163115442497,0.9950000047683716
1.4174351692199707,0.6752136945724487,0.01472816006244102,0.9929999709129333
1.2710644006729126,0.6623931527137756,0.011908802682406093,0.9969450235366821
4.311639785766602,0.7179487347602844,0.0027651387031005516,1.0
0.06216764822602272,0.7243589758872986,0.0016764969944324548,1.0
1.8977688550949097,0.7115384340286255,0.020395041984447745,0.9919999837875366
3.0589241981506348,0.7158119678497314,0.007206491674656355,0.9959266781806946
0.9040066599845886,0.7692307829856873,0.010048091170901899,0.9950000047683716
0.18123887479305267,0.7670940160751343,0.020908469302630694,0.9919999837875366
1.5934666395187378,0.6666666865348816,0.00850455660518551,0.9959266781806946
4.679454803466797,0.6944444179534912,0.001978940995695666,1.0
2.6766133308410645,0.7670940160751343,0.009563434745302857,0.996999979019165
2.2844557762145996,0.7008547186851501,0.0038472919326659393,0.9990000128746033
3.299220561981201,0.7029914259910583,0.00032903265234297086,1.0
4.458556175231934,0.688034176826477,0.00047846555958790815,1.0
